frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto
"390","Dec 31, 2009 18:01:59.793248000 CST","08:00:27:a1:5f:bf","ff:ff:ff:ff:ff:ff","10.0.4.15","10.0.4.255","17"
"391","Dec 31, 2009 18:02:00.547391000 CST","08:00:27:a1:5f:bf","ff:ff:ff:ff:ff:ff","10.0.4.15","10.0.4.255","17"
"392","Dec 31, 2009 18:02:01.295279000 CST","08:00:27:a1:5f:bf","ff:ff:ff:ff:ff:ff","10.0.4.15","10.0.4.255","17"
"393","Dec 31, 2009 18:02:02.063767000 CST","08:00:27:a1:5f:bf","ff:ff:ff:ff:ff:ff","10.0.4.15","10.0.4.255","17"
"394","Dec 31, 2009 18:02:02.794966000 CST","08:00:27:a1:5f:bf","ff:ff:ff:ff:ff:ff","10.0.4.15","10.0.4.255","17"
"395","Dec 31, 2009 18:02:03.547054000 CST","08:00:27:a1:5f:bf","ff:ff:ff:ff:ff:ff","10.0.4.15","10.0.4.255","17"
"396","Dec 31, 2009 18:02:03.549951000 CST","08:00:27:a1:5f:bf","ff:ff:ff:ff:ff:ff","10.0.4.15","10.0.4.255","17"
"397","Dec 31, 2009 18:02:04.298514000 CST","08:00:27:a1:5f:bf","ff:ff:ff:ff:ff:ff","10.0.4.15","10.0.4.255","17"
"398","Dec 31, 2009 18:02:04.298741000 CST","08:00:27:a1:5f:bf","ff:ff:ff:ff:ff:ff","10.0.4.15","10.0.4.255","17"
"399","Dec 31, 2009 18:02:05.049395000 CST","08:00:27:a1:5f:bf","ff:ff:ff:ff:ff:ff","10.0.4.15","10.0.4.255","17"
"400","Dec 31, 2009 18:02:05.054040000 CST","08:00:27:a1:5f:bf","ff:ff:ff:ff:ff:ff","10.0.4.15","10.0.4.255","17"
"401","Dec 31, 2009 18:02:05.802132000 CST","08:00:27:a1:5f:bf","ff:ff:ff:ff:ff:ff","10.0.4.15","10.0.4.255","17"
"402","Dec 31, 2009 18:02:05.802172000 CST","08:00:27:a1:5f:bf","ff:ff:ff:ff:ff:ff","10.0.4.15","10.0.4.255","17"
"403","Dec 31, 2009 18:02:06.513077000 CST","08:00:27:a1:5f:bf","ff:ff:ff:ff:ff:ff",,,
"404","Dec 31, 2009 18:02:06.513184000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf",,,
"405","Dec 31, 2009 18:02:06.513714000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"406","Dec 31, 2009 18:02:06.521522000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"407","Dec 31, 2009 18:02:06.522365000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"408","Dec 31, 2009 18:02:06.525246000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"409","Dec 31, 2009 18:02:06.525402000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"410","Dec 31, 2009 18:02:06.551359000 CST","08:00:27:a1:5f:bf","ff:ff:ff:ff:ff:ff","10.0.4.15","10.0.4.255","17"
"411","Dec 31, 2009 18:02:06.552236000 CST","08:00:27:a1:5f:bf","ff:ff:ff:ff:ff:ff","10.0.4.15","10.0.4.255","17"
"412","Dec 31, 2009 18:02:06.642597000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"413","Dec 31, 2009 18:02:06.645003000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"414","Dec 31, 2009 18:02:06.645854000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"415","Dec 31, 2009 18:02:06.645923000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"416","Dec 31, 2009 18:02:06.674595000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"417","Dec 31, 2009 18:02:06.674752000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"418","Dec 31, 2009 18:02:06.678116000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"419","Dec 31, 2009 18:02:06.682018000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"420","Dec 31, 2009 18:02:06.683190000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"421","Dec 31, 2009 18:02:06.684366000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"422","Dec 31, 2009 18:02:06.684471000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"423","Dec 31, 2009 18:02:06.700843000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"424","Dec 31, 2009 18:02:06.712526000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"425","Dec 31, 2009 18:02:06.751806000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"426","Dec 31, 2009 18:02:06.752010000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"427","Dec 31, 2009 18:02:06.754816000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"428","Dec 31, 2009 18:02:06.786483000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"429","Dec 31, 2009 18:02:06.786670000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"430","Dec 31, 2009 18:02:06.790342000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"431","Dec 31, 2009 18:02:06.792181000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"432","Dec 31, 2009 18:02:06.793110000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"433","Dec 31, 2009 18:02:06.795542000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"434","Dec 31, 2009 18:02:06.817060000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"435","Dec 31, 2009 18:02:06.818634000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"436","Dec 31, 2009 18:02:06.822148000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"437","Dec 31, 2009 18:02:06.837597000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"438","Dec 31, 2009 18:02:06.837751000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"439","Dec 31, 2009 18:02:06.839083000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"440","Dec 31, 2009 18:02:06.839183000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"441","Dec 31, 2009 18:02:06.841568000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"442","Dec 31, 2009 18:02:06.842328000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"443","Dec 31, 2009 18:02:06.864420000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"444","Dec 31, 2009 18:02:06.869178000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"445","Dec 31, 2009 18:02:06.869960000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"446","Dec 31, 2009 18:02:06.873122000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"447","Dec 31, 2009 18:02:06.873293000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"448","Dec 31, 2009 18:02:06.874474000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"449","Dec 31, 2009 18:02:06.885082000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"450","Dec 31, 2009 18:02:06.885535000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"451","Dec 31, 2009 18:02:06.894966000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"452","Dec 31, 2009 18:02:06.895108000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"453","Dec 31, 2009 18:02:06.895931000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"454","Dec 31, 2009 18:02:06.896020000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"455","Dec 31, 2009 18:02:06.906653000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"456","Dec 31, 2009 18:02:06.907855000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"457","Dec 31, 2009 18:02:06.921687000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"458","Dec 31, 2009 18:02:06.921833000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"459","Dec 31, 2009 18:02:06.924895000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"460","Dec 31, 2009 18:02:06.928654000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"461","Dec 31, 2009 18:02:06.928793000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"462","Dec 31, 2009 18:02:06.937349000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"463","Dec 31, 2009 18:02:06.941970000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"464","Dec 31, 2009 18:02:06.986937000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"465","Dec 31, 2009 18:02:06.987201000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"466","Dec 31, 2009 18:02:06.994862000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"467","Dec 31, 2009 18:02:07.018337000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"468","Dec 31, 2009 18:02:07.018382000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"469","Dec 31, 2009 18:02:07.019211000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"470","Dec 31, 2009 18:02:07.019245000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"471","Dec 31, 2009 18:02:07.036086000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"472","Dec 31, 2009 18:02:07.089459000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"473","Dec 31, 2009 18:02:07.089649000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"474","Dec 31, 2009 18:02:07.105485000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"475","Dec 31, 2009 18:02:07.107386000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"476","Dec 31, 2009 18:02:07.107517000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"477","Dec 31, 2009 18:02:07.114122000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"478","Dec 31, 2009 18:02:07.116408000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"479","Dec 31, 2009 18:02:07.124829000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"480","Dec 31, 2009 18:02:07.124885000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.51","10.0.4.15","6"
"481","Dec 31, 2009 18:02:07.284021000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"482","Dec 31, 2009 18:02:07.284543000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.51","6"
"483","Dec 31, 2009 18:02:07.849816000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"484","Dec 31, 2009 18:02:07.849880000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"485","Dec 31, 2009 18:02:08.058955000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"486","Dec 31, 2009 18:02:08.059121000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"487","Dec 31, 2009 18:02:08.059202000 CST","08:00:27:a1:5f:bf","ff:ff:ff:ff:ff:ff","10.0.4.15","10.0.4.255","17"
"488","Dec 31, 2009 18:02:08.059433000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"489","Dec 31, 2009 18:02:08.059497000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"490","Dec 31, 2009 18:02:08.062296000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"491","Dec 31, 2009 18:02:08.062340000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"492","Dec 31, 2009 18:02:08.062414000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"493","Dec 31, 2009 18:02:08.062457000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"494","Dec 31, 2009 18:02:08.062557000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"495","Dec 31, 2009 18:02:08.062602000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"496","Dec 31, 2009 18:02:08.062654000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"497","Dec 31, 2009 18:02:08.064646000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"498","Dec 31, 2009 18:02:08.065021000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"499","Dec 31, 2009 18:02:08.065289000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"500","Dec 31, 2009 18:02:08.066670000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"501","Dec 31, 2009 18:02:08.069258000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"502","Dec 31, 2009 18:02:08.946870000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"503","Dec 31, 2009 18:02:08.947031000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"504","Dec 31, 2009 18:02:08.954856000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"505","Dec 31, 2009 18:02:08.954915000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"506","Dec 31, 2009 18:02:08.954982000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"507","Dec 31, 2009 18:02:08.956589000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"508","Dec 31, 2009 18:02:08.956950000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"509","Dec 31, 2009 18:02:08.957011000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"510","Dec 31, 2009 18:02:08.957038000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"511","Dec 31, 2009 18:02:08.957063000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"512","Dec 31, 2009 18:02:08.957101000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"513","Dec 31, 2009 18:02:08.957771000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"514","Dec 31, 2009 18:02:08.959306000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"515","Dec 31, 2009 18:02:08.959622000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"516","Dec 31, 2009 18:02:08.959881000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"517","Dec 31, 2009 18:02:08.961378000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"518","Dec 31, 2009 18:02:09.013612000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"519","Dec 31, 2009 18:02:09.013791000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"520","Dec 31, 2009 18:02:09.022303000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"521","Dec 31, 2009 18:02:09.022396000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"522","Dec 31, 2009 18:02:09.024954000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"523","Dec 31, 2009 18:02:09.025383000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"524","Dec 31, 2009 18:02:09.025420000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"525","Dec 31, 2009 18:02:09.025461000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"526","Dec 31, 2009 18:02:09.025510000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"527","Dec 31, 2009 18:02:09.025537000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"528","Dec 31, 2009 18:02:09.025564000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"529","Dec 31, 2009 18:02:09.027418000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"530","Dec 31, 2009 18:02:09.027647000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"531","Dec 31, 2009 18:02:09.028009000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"532","Dec 31, 2009 18:02:09.028150000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"533","Dec 31, 2009 18:02:09.040107000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"534","Dec 31, 2009 18:02:09.553202000 CST","08:00:27:a1:5f:bf","ff:ff:ff:ff:ff:ff","10.0.4.15","10.0.4.255","17"
"535","Dec 31, 2009 18:02:09.979131000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"536","Dec 31, 2009 18:02:09.979289000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"537","Dec 31, 2009 18:02:09.981988000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.56.52","10.0.4.15","6"
"538","Dec 31, 2009 18:02:10.090291000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.56.52","6"
"539","Dec 31, 2009 18:02:10.627308000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","192.168.1.1","17"
"540","Dec 31, 2009 18:02:10.629748000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","192.168.1.1","10.0.4.15","17"
"541","Dec 31, 2009 18:02:10.633795000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","64.236.114.1","6"
"542","Dec 31, 2009 18:02:10.784698000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","64.236.114.1","10.0.4.15","6"
"543","Dec 31, 2009 18:02:10.785565000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","64.236.114.1","6"
"544","Dec 31, 2009 18:02:10.791015000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","64.236.114.1","6"
"545","Dec 31, 2009 18:02:10.791181000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","64.236.114.1","10.0.4.15","6"
"546","Dec 31, 2009 18:02:11.054961000 CST","08:00:27:a1:5f:bf","ff:ff:ff:ff:ff:ff","10.0.4.15","10.0.4.255","17"
"547","Dec 31, 2009 18:02:11.120068000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","64.236.114.1","10.0.4.15","6"
"548","Dec 31, 2009 18:02:11.128283000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","64.236.114.1","10.0.4.15","6"
"549","Dec 31, 2009 18:02:11.132167000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","64.236.114.1","6"
"550","Dec 31, 2009 18:02:11.143712000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","64.236.114.1","10.0.4.15","6"
"551","Dec 31, 2009 18:02:11.278764000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","64.236.114.1","10.0.4.15","6"
"552","Dec 31, 2009 18:02:11.279478000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","64.236.114.1","6"
"553","Dec 31, 2009 18:02:11.286633000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","64.236.114.1","10.0.4.15","6"
"554","Dec 31, 2009 18:02:11.297229000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","64.236.114.1","10.0.4.15","6"
"555","Dec 31, 2009 18:02:11.332017000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","64.236.114.1","10.0.4.15","6"
"556","Dec 31, 2009 18:02:11.332047000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","64.236.114.1","10.0.4.15","6"
"557","Dec 31, 2009 18:02:11.335399000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","64.236.114.1","6"
"558","Dec 31, 2009 18:02:11.335630000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","64.236.114.1","6"
"559","Dec 31, 2009 18:02:11.437200000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","64.236.114.1","10.0.4.15","6"
"560","Dec 31, 2009 18:02:11.446505000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","64.236.114.1","10.0.4.15","6"
"561","Dec 31, 2009 18:02:11.447171000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","64.236.114.1","6"
"562","Dec 31, 2009 18:02:11.456172000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","64.236.114.1","10.0.4.15","6"
"563","Dec 31, 2009 18:02:11.478856000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","64.236.114.1","10.0.4.15","6"
"564","Dec 31, 2009 18:02:11.479408000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","64.236.114.1","6"
"565","Dec 31, 2009 18:02:11.483256000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","64.236.114.1","10.0.4.15","6"
"566","Dec 31, 2009 18:02:11.496585000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","64.236.114.1","10.0.4.15","6"
"567","Dec 31, 2009 18:02:11.504377000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","64.236.114.1","6"
"568","Dec 31, 2009 18:02:11.514127000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","64.236.114.1","10.0.4.15","6"
"569","Dec 31, 2009 18:02:11.530982000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","64.236.114.1","10.0.4.15","6"
"570","Dec 31, 2009 18:02:11.531586000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","64.236.114.1","6"
"571","Dec 31, 2009 18:02:11.588320000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","64.236.114.1","10.0.4.15","6"
"572","Dec 31, 2009 18:02:11.597638000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","64.236.114.1","10.0.4.15","6"
"573","Dec 31, 2009 18:02:11.598266000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","64.236.114.1","6"
"574","Dec 31, 2009 18:02:11.608653000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","64.236.114.1","10.0.4.15","6"
"575","Dec 31, 2009 18:02:11.615398000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","64.236.114.1","10.0.4.15","6"
"576","Dec 31, 2009 18:02:11.615990000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","64.236.114.1","6"
"577","Dec 31, 2009 18:02:11.623302000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","64.236.114.1","10.0.4.15","6"
"578","Dec 31, 2009 18:02:11.628613000 CST","52:54:00:12:35:00","08:00:27:a1:5f:bf","64.236.114.1","10.0.4.15","6"
"579","Dec 31, 2009 18:02:11.629447000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","64.236.114.1","6"
"580","Dec 31, 2009 18:02:11.835721000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","64.236.114.1","6"
"581","Dec 31, 2009 18:02:11.837064000 CST","08:00:27:a1:5f:bf","52:54:00:12:35:02","10.0.4.15","64.236.114.1","6"
